t,nu,I12
0.01077,17502866972.477066,-0.1914893617021276
0.01078,17507167431.19266,-0.18682446746213968
0.01079,17511467889.908257,-0.21506619680967012
0.0108,17515768348.623856,-0.21979349113192906
0.01081,17520068807.33945,-0.2608695652173913
0.01082,17524369266.055046,-0.2872340425531914
0.01083,17528669724.77064,-0.2826086956521739
0.01084,17532970183.48624,-0.30434782608695654
0.01085,17537270642.201836,-0.32259929521450514
0.01086,17541571100.91743,-0.3441059148954722
0.01087,17545871559.633026,-0.3587804401793932
0.01088,17550172018.348625,-0.3696525747302839
0.01089,17554472477.06422,-0.38052470928117466
0.0109,17558772935.779816,-0.3913043478260869
0.01091,17563073394.495415,-0.40226897838295594
0.01092,17567373853.21101,-0.40226897838295594
0.01093,17571674311.926605,-0.41304347826086957
0.01094,17575974770.6422,-0.4193790837788567
0.01095,17580275229.3578,-0.39562828403747213
0.01096,17584575688.073395,-0.4193790837788567
0.01097,17588876146.78899,-0.40661795859406863
0.01098,17593176605.50459,-0.39562828403747213
0.01099,17597477064.220184,-0.4086257739383732
0.011,17601777522.93578,-0.38043478260869573
0.01101,17606077981.65138,-0.38052470928117466
0.01102,17610378440.366974,-0.3871191542574063
0.01103,17614678899.08257,-0.3516695858110864
0.01104,17618979357.798164,-0.3548592247359557
0.01105,17623279816.513763,-0.32969023669789355
0.01106,17627580275.22936,-0.3260869565217392
0.01107,17631880733.944954,-0.30434782608695654
0.01108,17636181192.66055,-0.2857315384715077
0.01109,17640481651.37615,-0.2688327460120876
0.0111,17644782110.091743,-0.24177284024512197
0.01111,17649082568.80734,-0.21979349113192906
0.01112,17653383027.522938,-0.20657055646692335
0.01113,17657683486.238533,-0.16484511834894677
0.01114,17661983944.95413,-0.1630820182633605
0.01115,17666284403.669724,-0.10989674556596447
0.01116,17670584862.385323,-0.09784921095801635
0.01117,17674885321.100918,-0.06523280730534421
0.01118,17679185779.816513,-0.04347826086956525
0.01119,17683486238.532112,-0.03225992952145049
0.0112,17687786697.247707,6.035247052610771e-17
0.01121,17692087155.963303,0.04395869822638571
0.01122,17696387614.6789,0.054360672754453505
0.01123,17700688073.394497,0.07527316888338455
0.01124,17704988532.110092,0.09677978856435158
0.01125,17709288990.825687,0.1413377491615792
0.01126,17713589449.541283,0.1758347929055433
0.01127,17717889908.25688,0.19565217391304357
0.01128,17722190366.972477,0.2417728402451218
0.01129,17726490825.688072,0.26375218935831474
0.0113,17730791284.40367,0.2718033637722675
0.01131,17735091743.119267,0.30441976742493965
0.01132,17739392201.83486,0.3296902366978935
0.01133,17743692660.55046,0.36265926036768287
0.01134,17747993119.266056,0.3441059148954722
0.01135,17752293577.98165,0.3656125345764392
0.01136,17756594036.697247,0.4176076331506651
0.01137,17760894495.412846,0.4239130434782609
0.01138,17765194954.12844,0.4239130434782609
0.01139,17769495412.844036,0.47255600593364744
0.0114,17773795871.559635,0.4675017856883003
0.01141,17778096330.27523,0.5055250296034368
0.01142,17782396788.990826,0.48389894282175766
0.01143,17786697247.70642,0.5109903238918629
0.01144,17790997706.42202,0.5054055625027247
0.01145,17795298165.137615,0.5218624584427537
0.01146,17799598623.85321,0.5161588723432082
0.01147,17803899082.568806,0.5161588723432082
0.01148,17808199541.284405,0.5269121821836917
0.01149,17812500000.0,0.5434782608695652
0.0115,17816800987.004646,0.560473402386419
0.01151,17821103011.021122,0.5327345929936443
0.01152,17825406042.700047,0.5494837278298224
0.01153,17829710052.69202,0.5327345929936443
0.01154,17834015011.647655,0.5218624584427537
0.01155,17838320890.217564,0.49465225266224117
0.01156,17842627659.05234,0.516514704160033
0.01157,17846935288.80261,0.4731456329812744
0.01158,17851243750.118973,0.48924605479008176
0.01159,17855553013.652035,0.4675017856883003
0.0116,17859863050.052406,0.47255600593364744
0.01161,17864173829.9707,0.4347826086956522
0.01162,17868485324.057526,0.4239130434782609
0.01163,17872797502.96348,0.3871191542574063
0.01164,17877110337.339184,0.3656125345764392
0.01165,17881423797.83524,0.3587804401793932
0.01166,17885737855.102257,0.35166958581108637
0.01167,17890052479.790844,0.31529190197583035
0.01168,17894367642.55161,0.2795860558525711
0.01169,17898683314.035168,0.26086956521739124
0.0117,17902999464.892113,0.2391304347826086
0.01171,17907316065.773067,0.2065217391304349
0.01172,17911633087.328632,0.1978141420187362
0.01173,17915950500.20942,0.16304347826086965
0.01174,17920268275.066032,0.1304347826086957
0.01175,17924586382.549084,0.12088642012256098
0.01176,17928904793.309185,0.07608695652173914
0.01177,17933223477.996937,0.054347826086956506
0.01178,17937542407.262955,0.010753309840483456
0.01179,17941861551.757843,0.0
0.0118,17946180882.132206,-0.02197934911319292
0.01181,17950500369.036663,-0.03296902366978938
0.01182,17954819983.121815,-0.08697707640712564
0.01183,17959139695.038277,-0.10872134550890707
0.01184,17963459475.436646,-0.15054633776676904
0.01185,17967779294.967537,-0.1538554437923503
0.01186,17972099124.281567,-0.19569842191603265
0.01187,17976418934.029324,-0.21744269101781408
0.01188,17980738694.86144,-0.2391304347826088
0.01189,17985058377.4285,-0.2608695652173913
0.0119,17989377952.381134,-0.2527625148017183
0.01191,17993697390.369938,-0.27474186391491123
0.01192,17998016662.04552,-0.3077108875847006
0.01193,18002335738.058495,-0.3077108875847006
0.01194,18006654589.059467,-0.3369565217391305
0.01195,18010973185.699047,-0.3587804401793932
0.01196,18015291498.62784,-0.3696525747302839
0.01197,18019609498.496456,-0.3830654388414369
0.01198,18023927155.955505,-0.3846386094808757
0.01199,18028244441.65559,-0.4021739130434782
0.012,18032561326.247334,-0.41314111293384664
0.01201,18036877780.38133,-0.40661795859406863
0.01202,18041193774.708187,-0.41314111293384664
0.01203,18045509279.87852,-0.43626897201385867
0.01204,18049824266.54294,-0.41314111293384664
0.01205,18054138705.352047,-0.40661795859406863
0.01206,18058452566.956455,-0.40661795859406863
0.01207,18062765822.00677,-0.4021739130434782
0.01208,18067078441.153603,-0.39562828403747213
0.01209,18071390395.047558,-0.3978724640978897
0.0121,18075701654.339245,-0.38729833462074176
0.01211,18080012189.67928,-0.3696525747302839
0.01212,18084321971.718258,-0.3696525747302839
0.01213,18088630971.1068,-0.3550234734023466
0.01214,18092939158.495502,-0.3370361710776118
0.01215,18097246504.53499,-0.32616403652672105
0.01216,18101552979.875854,-0.30123203803835463
0.01217,18105858555.16871,-0.28586967313680256
0.01218,18110163201.064167,-0.2872990791310776
0.01219,18114466888.212837,-0.2581988897471612
0.0122,18118769587.26532,-0.24473625259314027
0.01221,18123071268.872234,-0.19569842191603265
0.01222,18127371903.68418,-0.19153271942071842
0.01223,18131671462.351765,-0.1522098837124698
0.01224,18135969915.525604,-0.129039718085802
0.01225,18140267233.856308,-0.09784921095801635
0.01226,18144563387.994473,-0.06596992457003137
0.01227,18148858348.590717,-0.054360672754453505
0.01228,18153152086.295643,-0.03227486121839511
0.01229,18157444571.759872,6.035247052610771e-17
0.0123,18161735775.633995,0.032984962285015657
0.01231,18166025668.56863,0.05439926748615556
0.01232,18170314221.21439,0.08703882797784893
0.01233,18174601404.22187,0.10872134550890707
0.01234,18178887188.241688,0.1413377491615792
0.01235,18183171543.92445,0.1631978024584668
0.01236,18187454441.920765,0.19569842191603276
0.01237,18191735852.88124,0.23089473599510996
0.01238,18196015747.456486,0.23935677693908441
0.01239,18200294096.29711,0.2719963374307778
0.0124,18204570870.05372,0.29354763287404895
0.01241,18208846039.376923,0.3155157514197023
0.01242,18213119574.91733,0.3227486121839514
0.01243,18217391447.32555,0.3738295725635111
0.01244,18221661627.252193,0.38052470928117466
0.01245,18225930085.34786,0.4025545793975513
0.01246,18230196792.263165,0.41780952227686546
0.01247,18234461718.648716,0.4088149087663385
0.01248,18238724835.15512,0.46178947199021975
0.01249,18242986112.432987,0.4837794468468969
0.0125,18247245521.132927,0.47871355387816916
0.01251,18251503031.905544,0.48924605479008176
0.01252,18255758615.40145,0.4895934073754003
0.01253,18260012242.27125,0.5001181893409722
0.01254,18264263883.165558,0.5113531143698623
0.01255,18268513508.734978,0.5113531143698623
0.01256,18272761089.63012,0.5113531143698623
0.01257,18277006596.50159,0.5218624584427537
0.01258,18281250000.0,0.5387543839885894
0.01259,18285491161.07226,0.5218624584427537
0.0126,18289729984.42491,0.5109903238918629
0.01261,18293966506.347984,0.49488120534872543
0.01262,18298200763.131523,0.5167644091319124
0.01263,18302432791.06555,0.4895934073754003
0.01264,18306662626.44011,0.4895934073754003
0.01265,18310890305.545235,0.47871355387816916
0.01266,18315115864.670967,0.4727844594185583
0.01267,18319339340.107334,0.46178947199021975
0.01268,18323560768.144386,0.45079448456188115
0.01269,18327780185.072144,0.4240132474847375
0.0127,18331997627.18065,0.40226897838295606
0.01271,18336213130.759937,0.380794872403089
0.01272,18340426732.100044,0.3696525747302839
0.01273,18344638467.491013,0.3628345851351726
0.01274,18348848373.222866,0.34084461027849544
0.01275,18353056485.58565,0.3188546354218183
0.01276,18357262840.869408,0.28267549832315825
0.01277,18361467475.36416,0.25023663043631555
0.01278,18365670425.359943,0.22831482556870467
0.01279,18369871727.146805,0.20890476113843282
0.0128,18374071417.01477,0.18691478628175567
0.01281,18378269531.253883,0.14143809546400454
0.01282,18382466106.15418,0.11959348005979778
0.01283,18386661178.005688,0.08606629658238707
0.01284,18390854783.09845,0.08795989942670851
0.01285,18395046957.7225,0.043519413988924435
0.01286,18399237738.167877,0.021989974856677204
0.01287,18403427160.724613,-0.010872134550890653
0.01288,18407615261.682747,-0.03263956049169331
0.01289,18411802077.332317,-0.06523280730534421
0.0129,18415987643.963356,-0.08795989942670851
0.01291,18420171997.86589,-0.11959348005979765
0.01292,18424355175.329975,-0.14133774916157907
0.01293,18428537212.645634,-0.18289088023757247
0.01294,18432718146.10291,-0.19569842191603265
0.01295,18436898011.99183,-0.20890476113843268
0.01296,18441076846.602436,-0.22831482556870478
0.01297,18445254686.224773,-0.26895717681995945
0.01298,18449431567.148857,-0.2828761909280089
0.01299,18453607525.66474,-0.274874685708464
0.013,18457782598.06245,-0.31199032511115304
0.01301,18461956820.632027,-0.3155157514197023
0.01302,18466130229.663506,-0.34815531191139565
0.01303,18470302861.446922,-0.3590351654086268
0.01304,18474474752.272316,-0.36991501890585793
0.01305,18478645938.429714,-0.38052470928117466
0.01306,18482816456.209164,-0.3848245599918496
0.01307,18486986341.90069,-0.39581954742018816
0.01308,18491155631.79434,-0.4088149087663384
0.01309,18495324362.180134,-0.4195731958391368
0.0131,18499492569.348133,-0.41343443289478227
0.01311,18503660289.58835,-0.4178095222768653
0.01312,18507827559.19083,-0.4178095222768653
0.01313,18511994414.44561,-0.42401324748473734
0.01314,18516160891.642723,-0.4178095222768653
0.01315,18520327027.07221,-0.4243142863920134
0.01316,18524492857.024097,-0.4178095222768653
0.01317,18528658417.788433,-0.4195731958391368
0.01318,18532823745.655247,-0.39581954742018816
0.01319,18536988876.914577,-0.4088149087663384
0.0132,18541153847.856457,-0.3738295725635111
0.01321,18545318694.77092,-0.3696525747302839
0.01322,18549483453.94801,-0.3590351654086268
0.01323,18553648161.67776,-0.32984962285015684
0.01324,18557812854.25021,-0.3335068992567498
0.01325,18561977567.955383,-0.3078596479934797
0.01326,18566142339.083324,-0.29354763287404895
0.01327,18570307203.924072,-0.274874685708464
0.01328,18574472198.767654,-0.2609312292213768
0.01329,18578637359.90412,-0.2581988897471612
0.0133,18582802723.62349,-0.22831482556870478
0.01331,18586968326.215816,-0.20671721644739116
0.01332,18591134203.97112,-0.17591979885341696
0.01333,18595300393.179443,-0.1522098837124698
0.01334,18599466930.130825,-0.1506160190191773
0.01335,18603633851.1153,-0.10879853497231118
0.01336,18607801192.422897,-0.09682458365518545
0.01337,18611968990.34366,-0.054360672754453505
0.01338,18616137281.16763,-0.05379143536399189
0.01339,18620306101.18483,-0.010879853497231064
0.0134,18624475486.685303,0.010872134550890773
0.01341,18628645473.959084,0.03230478691904607
0.01342,18632816099.29621,0.0430331482911935
0.01343,18636987398.986713,0.06454972243679029
0.01344,18641159409.320637,0.09791868147508005
0.01345,18645332166.588017,0.13055824196677343
0.01346,18649505707.07888,0.15231794896123568
0.01347,18653680067.08327,0.19790977371009424
0.01348,18657855282.891216,0.19364916731037096
0.01349,18662031390.792767,0.24188972342344828
0.0135,18666208427.077946,0.2638796982801254
0.01351,18670386428.036793,0.2581988897471611
0.01352,18674565429.95935,0.3078596479934797
0.01353,18678745469.135647,0.32984962285015684
0.01354,18682926581.855717,0.33727545841416456
0.01355,18687108804.409603,0.34815531191139565
0.01356,18691292173.087337,0.3848245599918497
0.01357,18695476724.178955,0.36612091841585587
0.01358,18699662493.9745,0.38729833462074176
0.01359,18703849518.764,0.39805662169354017
0.0136,18708037834.837494,0.4357102009502991
0.01361,18712227478.485016,0.4460739933864758
0.01362,18716418485.9966,0.4569538468837069
0.01363,18720610893.662292,0.4569538468837069
0.01364,18724804737.77212,0.467833700380938
0.01365,18729000054.616123,0.5116166612951486
0.01366,18733196880.484337,0.5062592711372338
0.01367,18737395251.66679,0.5227387626276518
0.01368,18741595204.45353,0.4901739760690866
0.01369,18745796775.134586,0.5172649074663039
0.0137,18750000000.0,0.5172649074663039
0.01371,18754203161.951633,0.5167644091319124
0.01372,18758404558.696297,0.4895934073754003
0.01373,18762604248.731438,0.4895934073754003
0.01374,18766802290.55451,0.4895934073754003
0.01375,18770998742.662964,0.46303527917299425
0.01376,18775193663.554245,0.467833700380938
0.01377,18779387111.725807,0.4683884660215716
0.01378,18783579145.675106,0.4410897699847337
0.01379,18787769823.899582,0.4622367258209526
0.0138,18791959204.89669,0.4199622299475994
0.01381,18796147347.16388,0.42921981683374166
0.01382,18800334309.1986,0.4025545793975513
0.01383,18804520149.498306,0.37654004754794335
0.01384,18808704926.56044,0.36991501890585793
0.01385,18812888698.882458,0.3442651863295482
0.01386,18817071524.96181,0.34815531191139565
0.01387,18821253463.295944,0.31227960688411227
0.01388,18825434572.382313,0.30463589792247114
0.01389,18829614910.718365,0.28321163061769433
0.0139,18833794536.80155,0.2614261205701794
0.01391,18837973509.129322,0.2284769234418533
0.01392,18842151886.199123,0.2175970699446224
0.01393,18846329726.50841,0.19810145392326547
0.01394,18850507088.554634,0.16339132535636222
0.01395,18854684030.835243,0.15407890860698423
0.01396,18858860611.847687,0.13206763594884363
0.01397,18863036890.089417,0.08614609845078962
0.01398,18867212924.057877,0.0880450906325624
0.01399,18871388772.25053,0.06603381797442179
0.014,18875564493.164818,0.01076826230634865
