Record Length,Analog:7000
Sample Interval,CH:0.0000099999997
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+2.000000E-02 CH2:+2.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:+0.000000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,5000.0000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ4R4722,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2
Second,Volt,Volt
-3.026000E-02,+1.280000E-02,+1.520000E-02
-3.025000E-02,+1.120000E-02,+1.520000E-02
-3.024000E-02,+1.200000E-02,+1.520000E-02
-3.023000E-02,+1.200000E-02,+1.520000E-02
-3.022000E-02,+1.200000E-02,+1.440000E-02
-3.021000E-02,+1.120000E-02,+1.520000E-02
-3.020000E-02,+1.200000E-02,+1.520000E-02
-3.019000E-02,+1.120000E-02,+1.600000E-02
-3.018000E-02,+1.120000E-02,+1.600000E-02
-3.017000E-02,+1.200000E-02,+1.600000E-02
-3.016000E-02,+1.200000E-02,+1.520000E-02
-3.015000E-02,+1.120000E-02,+1.440000E-02
-3.014000E-02,+1.200000E-02,+1.520000E-02
-3.013000E-02,+1.200000E-02,+1.440000E-02
-3.012000E-02,+1.120000E-02,+1.600000E-02
-3.011000E-02,+1.200000E-02,+1.520000E-02
-3.010000E-02,+1.120000E-02,+1.600000E-02
-3.009000E-02,+1.120000E-02,+1.600000E-02
-3.008000E-02,+1.200000E-02,+1.520000E-02
-3.007000E-02,+1.200000E-02,+1.520000E-02
-3.006000E-02,+1.120000E-02,+1.520000E-02
-3.005000E-02,+1.120000E-02,+1.520000E-02
-3.004000E-02,+1.120000E-02,+1.520000E-02
-3.003000E-02,+1.120000E-02,+1.520000E-02
-3.002000E-02,+1.120000E-02,+1.520000E-02
-3.001000E-02,+1.280000E-02,+1.600000E-02
-3.000000E-02,+1.200000E-02,+1.520000E-02
-2.999000E-02,+1.120000E-02,+1.600000E-02
-2.998000E-02,+1.200000E-02,+1.520000E-02
-2.997000E-02,+1.200000E-02,+1.520000E-02
-2.996000E-02,+1.200000E-02,+1.520000E-02
-2.995000E-02,+1.200000E-02,+1.520000E-02
-2.994000E-02,+1.120000E-02,+1.360000E-02
-2.993000E-02,+1.200000E-02,+1.520000E-02
-2.992000E-02,+1.200000E-02,+1.520000E-02
-2.991000E-02,+1.120000E-02,+1.600000E-02
-2.990000E-02,+1.120000E-02,+1.440000E-02
-2.989000E-02,+1.280000E-02,+1.520000E-02
-2.988000E-02,+1.200000E-02,+1.520000E-02
-2.987000E-02,+1.200000E-02,+1.440000E-02
-2.986000E-02,+1.200000E-02,+1.520000E-02
-2.985000E-02,+1.200000E-02,+1.360000E-02
-2.984000E-02,+1.200000E-02,+1.440000E-02
-2.983000E-02,+1.120000E-02,+1.600000E-02
-2.982000E-02,+1.200000E-02,+1.600000E-02
-2.981000E-02,+1.200000E-02,+1.440000E-02
-2.980000E-02,+1.200000E-02,+1.600000E-02
-2.979000E-02,+1.200000E-02,+1.440000E-02
-2.978000E-02,+1.120000E-02,+1.520000E-02
-2.977000E-02,+1.120000E-02,+1.520000E-02
-2.976000E-02,+1.200000E-02,+1.600000E-02
-2.975000E-02,+1.120000E-02,+1.440000E-02
-2.974000E-02,+1.200000E-02,+1.440000E-02
-2.973000E-02,+1.200000E-02,+1.520000E-02
-2.972000E-02,+1.200000E-02,+1.440000E-02
-2.971000E-02,+1.120000E-02,+1.520000E-02
-2.970000E-02,+1.120000E-02,+1.440000E-02
-2.969000E-02,+1.200000E-02,+1.680000E-02
-2.968000E-02,+1.120000E-02,+1.600000E-02
-2.967000E-02,+1.120000E-02,+1.520000E-02
-2.966000E-02,+1.120000E-02,+1.520000E-02
-2.965000E-02,+1.120000E-02,+1.440000E-02
-2.964000E-02,+1.200000E-02,+1.440000E-02
-2.963000E-02,+1.040000E-02,+1.520000E-02
-2.962000E-02,+1.120000E-02,+1.520000E-02
-2.961000E-02,+1.200000E-02,+1.520000E-02
-2.960000E-02,+1.200000E-02,+1.440000E-02
-2.959000E-02,+1.200000E-02,+1.440000E-02
-2.958000E-02,+1.120000E-02,+1.440000E-02
-2.957000E-02,+1.120000E-02,+1.600000E-02
-2.956000E-02,+1.200000E-02,+1.520000E-02
-2.955000E-02,+1.120000E-02,+1.520000E-02
-2.954000E-02,+1.200000E-02,+1.440000E-02
-2.953000E-02,+1.120000E-02,+1.520000E-02
-2.952000E-02,+1.200000E-02,+1.520000E-02
-2.951000E-02,+1.200000E-02,+1.520000E-02
-2.950000E-02,+1.280000E-02,+1.600000E-02
-2.949000E-02,+1.200000E-02,+1.520000E-02
-2.948000E-02,+1.200000E-02,+1.600000E-02
-2.947000E-02,+1.200000E-02,+1.520000E-02
-2.946000E-02,+1.200000E-02,+1.520000E-02
-2.945000E-02,+1.200000E-02,+1.520000E-02
-2.944000E-02,+1.200000E-02,+1.600000E-02
-2.943000E-02,+1.280000E-02,+1.600000E-02
-2.942000E-02,+1.200000E-02,+1.520000E-02
-2.941000E-02,+1.280000E-02,+1.520000E-02
-2.940000E-02,+1.120000E-02,+1.440000E-02
-2.939000E-02,+1.120000E-02,+1.600000E-02
-2.938000E-02,+1.120000E-02,+1.440000E-02
-2.937000E-02,+1.120000E-02,+1.520000E-02
-2.936000E-02,+1.200000E-02,+1.520000E-02
-2.935000E-02,+1.120000E-02,+1.520000E-02
-2.934000E-02,+1.200000E-02,+1.520000E-02
-2.933000E-02,+1.120000E-02,+1.600000E-02
-2.932000E-02,+1.120000E-02,+1.600000E-02
-2.931000E-02,+1.120000E-02,+1.520000E-02
-2.930000E-02,+1.120000E-02,+1.600000E-02
-2.929000E-02,+1.200000E-02,+1.520000E-02
-2.928000E-02,+1.120000E-02,+1.680000E-02
-2.927000E-02,+1.200000E-02,+1.520000E-02
-2.926000E-02,+1.200000E-02,+1.520000E-02
-2.925000E-02,+1.120000E-02,+1.520000E-02
-2.924000E-02,+1.120000E-02,+1.520000E-02
-2.923000E-02,+1.200000E-02,+1.520000E-02
-2.922000E-02,+1.200000E-02,+1.600000E-02
-2.921000E-02,+1.120000E-02,+1.520000E-02
-2.920000E-02,+1.120000E-02,+1.440000E-02
-2.919000E-02,+1.120000E-02,+1.440000E-02
-2.918000E-02,+1.200000E-02,+1.520000E-02
-2.917000E-02,+1.200000E-02,+1.520000E-02
-2.916000E-02,+1.280000E-02,+1.520000E-02
-2.915000E-02,+1.120000E-02,+1.440000E-02
-2.914000E-02,+1.120000E-02,+1.600000E-02
-2.913000E-02,+1.120000E-02,+1.600000E-02
-2.912000E-02,+1.120000E-02,+1.600000E-02
-2.911000E-02,+1.120000E-02,+1.520000E-02
-2.910000E-02,+1.200000E-02,+1.440000E-02
-2.909000E-02,+1.200000E-02,+1.520000E-02
-2.908000E-02,+1.120000E-02,+1.520000E-02
-2.907000E-02,+1.120000E-02,+1.440000E-02
-2.906000E-02,+1.120000E-02,+1.600000E-02
-2.905000E-02,+1.120000E-02,+1.600000E-02
-2.904000E-02,+1.200000E-02,+1.520000E-02
-2.903000E-02,+1.200000E-02,+1.520000E-02
-2.902000E-02,+1.200000E-02,+1.520000E-02
-2.901000E-02,+1.200000E-02,+1.360000E-02
-2.900000E-02,+1.200000E-02,+1.520000E-02
-2.899000E-02,+1.120000E-02,+1.600000E-02
-2.898000E-02,+1.120000E-02,+1.600000E-02
-2.897000E-02,+1.120000E-02,+1.520000E-02
-2.896000E-02,+1.120000E-02,+1.520000E-02
-2.895000E-02,+1.120000E-02,+1.440000E-02
-2.894000E-02,+1.200000E-02,+1.600000E-02
-2.893000E-02,+1.120000E-02,+1.520000E-02
-2.892000E-02,+1.280000E-02,+1.600000E-02
-2.891000E-02,+1.120000E-02,+1.520000E-02
-2.890000E-02,+1.120000E-02,+1.440000E-02
-2.889000E-02,+1.120000E-02,+1.520000E-02
-2.888000E-02,+1.200000E-02,+1.520000E-02
-2.887000E-02,+1.200000E-02,+1.440000E-02
-2.886000E-02,+1.200000E-02,+1.520000E-02
-2.885000E-02,+1.120000E-02,+1.600000E-02
-2.884000E-02,+1.120000E-02,+1.600000E-02
-2.883000E-02,+1.200000E-02,+1.520000E-02
-2.882000E-02,+1.120000E-02,+1.600000E-02
-2.881000E-02,+1.200000E-02,+1.600000E-02
-2.880000E-02,+1.200000E-02,+1.440000E-02
-2.879000E-02,+1.120000E-02,+1.520000E-02
-2.878000E-02,+1.200000E-02,+1.520000E-02
-2.877000E-02,+1.120000E-02,+1.520000E-02
-2.876000E-02,+1.120000E-02,+1.520000E-02
-2.875000E-02,+1.200000E-02,+1.520000E-02
-2.874000E-02,+1.120000E-02,+1.520000E-02
-2.873000E-02,+1.120000E-02,+1.600000E-02
-2.872000E-02,+1.280000E-02,+1.520000E-02
-2.871000E-02,+1.120000E-02,+1.600000E-02
-2.870000E-02,+1.200000E-02,+1.520000E-02
-2.869000E-02,+1.120000E-02,+1.600000E-02
-2.868000E-02,+1.120000E-02,+1.440000E-02
-2.867000E-02,+1.120000E-02,+1.600000E-02
-2.866000E-02,+1.200000E-02,+1.520000E-02
-2.865000E-02,+1.200000E-02,+1.600000E-02
-2.864000E-02,+1.120000E-02,+1.520000E-02
-2.863000E-02,+1.200000E-02,+1.520000E-02
-2.862000E-02,+1.040000E-02,+1.440000E-02
-2.861000E-02,+1.120000E-02,+1.440000E-02
-2.860000E-02,+1.120000E-02,+1.520000E-02
-2.859000E-02,+1.200000E-02,+1.520000E-02
-2.858000E-02,+1.200000E-02,+1.520000E-02
-2.857000E-02,+1.200000E-02,+1.600000E-02
-2.856000E-02,+1.280000E-02,+1.520000E-02
-2.855000E-02,+1.120000E-02,+1.600000E-02
-2.854000E-02,+1.200000E-02,+1.440000E-02
-2.853000E-02,+1.200000E-02,+1.520000E-02
-2.852000E-02,+1.120000E-02,+1.520000E-02
-2.851000E-02,+1.200000E-02,+1.520000E-02
-2.850000E-02,+1.120000E-02,+1.520000E-02
-2.849000E-02,+1.200000E-02,+1.520000E-02
-2.848000E-02,+1.200000E-02,+1.600000E-02
-2.847000E-02,+1.120000E-02,+1.600000E-02
-2.846000E-02,+1.200000E-02,+1.520000E-02
-2.845000E-02,+1.120000E-02,+1.520000E-02
-2.844000E-02,+1.200000E-02,+1.520000E-02
-2.843000E-02,+1.120000E-02,+1.360000E-02
-2.842000E-02,+1.200000E-02,+1.600000E-02
-2.841000E-02,+1.200000E-02,+1.520000E-02
-2.840000E-02,+1.200000E-02,+1.600000E-02
-2.839000E-02,+1.200000E-02,+1.440000E-02
-2.838000E-02,+1.280000E-02,+1.600000E-02
-2.837000E-02,+1.280000E-02,+1.520000E-02
-2.836000E-02,+1.120000E-02,+1.440000E-02
-2.835000E-02,+1.200000E-02,+1.520000E-02
-2.834000E-02,+1.200000E-02,+1.600000E-02
-2.833000E-02,+1.120000E-02,+1.440000E-02
-2.832000E-02,+1.200000E-02,+1.440000E-02
-2.831000E-02,+1.200000E-02,+1.520000E-02
-2.830000E-02,+1.200000E-02,+1.520000E-02
-2.829000E-02,+1.120000E-02,+1.520000E-02
-2.828000E-02,+1.120000E-02,+1.600000E-02
-2.827000E-02,+1.200000E-02,+1.520000E-02
-2.826000E-02,+1.200000E-02,+1.600000E-02
-2.825000E-02,+1.200000E-02,+1.520000E-02
-2.824000E-02,+1.200000E-02,+1.600000E-02
-2.823000E-02,+1.120000E-02,+1.360000E-02
-2.822000E-02,+1.120000E-02,+1.520000E-02
-2.821000E-02,+1.280000E-02,+1.440000E-02
-2.820000E-02,+1.200000E-02,+1.600000E-02
-2.819000E-02,+1.200000E-02,+1.440000E-02
-2.818000E-02,+1.120000E-02,+1.520000E-02
-2.817000E-02,+1.120000E-02,+1.440000E-02
-2.816000E-02,+1.200000E-02,+1.520000E-02
-2.815000E-02,+1.200000E-02,+1.360000E-02
-2.814000E-02,+1.120000E-02,+1.440000E-02
-2.813000E-02,+1.200000E-02,+1.440000E-02
-2.812000E-02,+1.040000E-02,+1.520000E-02
-2.811000E-02,+1.040000E-02,+1.600000E-02
-2.810000E-02,+1.200000E-02,+1.600000E-02
-2.809000E-02,+1.200000E-02,+1.360000E-02
-2.808000E-02,+1.200000E-02,+1.600000E-02
-2.807000E-02,+1.200000E-02,+1.520000E-02
-2.806000E-02,+1.120000E-02,+1.440000E-02
-2.805000E-02,+1.120000E-02,+1.440000E-02
-2.804000E-02,+1.120000E-02,+1.440000E-02
-2.803000E-02,+1.200000E-02,+1.520000E-02
-2.802000E-02,+1.200000E-02,+1.440000E-02
-2.801000E-02,+1.200000E-02,+1.520000E-02
-2.800000E-02,+1.120000E-02,+1.520000E-02
-2.799000E-02,+1.040000E-02,+1.600000E-02
-2.798000E-02,+1.200000E-02,+1.600000E-02
-2.797000E-02,+1.280000E-02,+1.520000E-02
-2.796000E-02,+1.200000E-02,+1.520000E-02
-2.795000E-02,+1.200000E-02,+1.520000E-02
-2.794000E-02,+1.280000E-02,+1.600000E-02
-2.793000E-02,+1.200000E-02,+1.520000E-02
-2.792000E-02,+1.120000E-02,+1.520000E-02
-2.791000E-02,+1.200000E-02,+1.520000E-02
-2.790000E-02,+1.200000E-02,+1.520000E-02
-2.789000E-02,+1.120000E-02,+1.520000E-02
-2.788000E-02,+1.120000E-02,+1.520000E-02
-2.787000E-02,+1.120000E-02,+1.440000E-02
-2.786000E-02,+1.120000E-02,+1.520000E-02
-2.785000E-02,+1.200000E-02,+1.600000E-02
-2.784000E-02,+1.200000E-02,+1.520000E-02
-2.783000E-02,+1.120000E-02,+1.600000E-02
-2.782000E-02,+1.200000E-02,+1.520000E-02
-2.781000E-02,+1.280000E-02,+1.600000E-02
-2.780000E-02,+1.200000E-02,+1.520000E-02
-2.779000E-02,+1.280000E-02,+1.520000E-02
-2.778000E-02,+1.280000E-02,+1.440000E-02
-2.777000E-02,+1.200000E-02,+1.520000E-02
-2.776000E-02,+1.200000E-02,+1.520000E-02
-2.775000E-02,+1.200000E-02,+1.600000E-02
-2.774000E-02,+1.120000E-02,+1.440000E-02
-2.773000E-02,+1.200000E-02,+1.520000E-02
-2.772000E-02,+1.200000E-02,+1.520000E-02
-2.771000E-02,+1.120000E-02,+1.520000E-02
-2.770000E-02,+1.120000E-02,+1.520000E-02
-2.769000E-02,+1.360000E-02,+1.600000E-02
-2.768000E-02,+1.200000E-02,+1.520000E-02
-2.767000E-02,+1.200000E-02,+1.440000E-02
-2.766000E-02,+1.200000E-02,+1.600000E-02
-2.765000E-02,+1.120000E-02,+1.600000E-02
-2.764000E-02,+1.120000E-02,+1.520000E-02
-2.763000E-02,+1.200000E-02,+1.520000E-02
-2.762000E-02,+1.200000E-02,+1.520000E-02
-2.761000E-02,+1.120000E-02,+1.600000E-02
-2.760000E-02,+1.200000E-02,+1.440000E-02
-2.759000E-02,+1.120000E-02,+1.440000E-02
-2.758000E-02,+1.120000E-02,+1.600000E-02
-2.757000E-02,+1.120000E-02,+1.440000E-02
-2.756000E-02,+1.200000E-02,+1.520000E-02
-2.755000E-02,+1.200000E-02,+1.440000E-02
-2.754000E-02,+1.120000E-02,+1.520000E-02
-2.753000E-02,+1.120000E-02,+1.520000E-02
-2.752000E-02,+1.280000E-02,+1.520000E-02
-2.751000E-02,+1.120000E-02,+1.440000E-02
-2.750000E-02,+1.200000E-02,+1.440000E-02
-2.749000E-02,+1.120000E-02,+1.520000E-02
-2.748000E-02,+1.200000E-02,+1.520000E-02
-2.747000E-02,+1.120000E-02,+1.520000E-02
-2.746000E-02,+1.200000E-02,+1.440000E-02
-2.745000E-02,+1.200000E-02,+1.600000E-02
-2.744000E-02,+1.120000E-02,+1.520000E-02
-2.743000E-02,+1.200000E-02,+1.520000E-02
-2.742000E-02,+1.120000E-02,+1.440000E-02
-2.741000E-02,+1.120000E-02,+1.440000E-02
-2.740000E-02,+1.200000E-02,+1.520000E-02
-2.739000E-02,+1.200000E-02,+1.600000E-02
-2.738000E-02,+1.200000E-02,+1.520000E-02
-2.737000E-02,+1.200000E-02,+1.520000E-02
-2.736000E-02,+1.120000E-02,+1.440000E-02
-2.735000E-02,+1.200000E-02,+1.520000E-02
-2.734000E-02,+1.200000E-02,+1.520000E-02
-2.733000E-02,+1.120000E-02,+1.600000E-02
-2.732000E-02,+1.120000E-02,+1.520000E-02
-2.731000E-02,+1.120000E-02,+1.440000E-02
-2.730000E-02,+1.200000E-02,+1.600000E-02
-2.729000E-02,+1.200000E-02,+1.520000E-02
-2.728000E-02,+1.200000E-02,+1.520000E-02
-2.727000E-02,+1.120000E-02,+1.440000E-02
-2.726000E-02,+1.360000E-02,+1.520000E-02
-2.725000E-02,+1.120000E-02,+1.520000E-02
-2.724000E-02,+1.120000E-02,+1.520000E-02
-2.723000E-02,+1.040000E-02,+1.520000E-02
-2.722000E-02,+1.200000E-02,+1.600000E-02
-2.721000E-02,+1.200000E-02,+1.600000E-02
-2.720000E-02,+1.200000E-02,+1.520000E-02
-2.719000E-02,+1.200000E-02,+1.520000E-02
-2.718000E-02,+1.280000E-02,+1.440000E-02
-2.717000E-02,+1.120000E-02,+1.440000E-02
-2.716000E-02,+1.120000E-02,+1.520000E-02
-2.715000E-02,+1.200000E-02,+1.440000E-02
-2.714000E-02,+1.200000E-02,+1.520000E-02
-2.713000E-02,+1.200000E-02,+1.440000E-02
-2.712000E-02,+1.120000E-02,+1.440000E-02
-2.711000E-02,+1.200000E-02,+1.520000E-02
-2.710000E-02,+1.200000E-02,+1.520000E-02
-2.709000E-02,+1.120000E-02,+1.520000E-02
-2.708000E-02,+1.120000E-02,+1.600000E-02
-2.707000E-02,+1.200000E-02,+1.520000E-02
-2.706000E-02,+1.120000E-02,+1.520000E-02
-2.705000E-02,+1.120000E-02,+1.520000E-02
-2.704000E-02,+1.120000E-02,+1.520000E-02
-2.703000E-02,+1.200000E-02,+1.520000E-02
-2.702000E-02,+1.120000E-02,+1.520000E-02
-2.701000E-02,+1.200000E-02,+1.600000E-02
-2.700000E-02,+1.200000E-02,+1.520000E-02
-2.699000E-02,+1.200000E-02,+1.440000E-02
-2.698000E-02,+1.200000E-02,+1.520000E-02
-2.697000E-02,+1.200000E-02,+1.520000E-02
-2.696000E-02,+1.280000E-02,+1.520000E-02
-2.695000E-02,+1.120000E-02,+1.520000E-02
-2.694000E-02,+1.120000E-02,+1.520000E-02
-2.693000E-02,+1.120000E-02,+1.600000E-02
-2.692000E-02,+1.120000E-02,+1.520000E-02
-2.691000E-02,+1.120000E-02,+1.600000E-02
-2.690000E-02,+1.200000E-02,+1.520000E-02
-2.689000E-02,+1.200000E-02,+1.440000E-02
-2.688000E-02,+1.120000E-02,+1.600000E-02
-2.687000E-02,+1.200000E-02,+1.520000E-02
-2.686000E-02,+1.200000E-02,+1.440000E-02
-2.685000E-02,+1.200000E-02,+1.520000E-02
-2.684000E-02,+1.120000E-02,+1.680000E-02
-2.683000E-02,+1.280000E-02,+1.440000E-02
-2.682000E-02,+1.120000E-02,+1.520000E-02
-2.681000E-02,+1.200000E-02,+1.440000E-02
-2.680000E-02,+1.120000E-02,+1.440000E-02
-2.679000E-02,+1.200000E-02,+1.520000E-02
-2.678000E-02,+1.200000E-02,+1.520000E-02
-2.677000E-02,+1.120000E-02,+1.520000E-02
-2.676000E-02,+1.280000E-02,+1.520000E-02
-2.675000E-02,+1.120000E-02,+1.440000E-02
-2.674000E-02,+1.280000E-02,+1.520000E-02
-2.673000E-02,+1.120000E-02,+1.440000E-02
-2.672000E-02,+1.120000E-02,+1.600000E-02
-2.671000E-02,+1.120000E-02,+1.520000E-02
-2.670000E-02,+1.200000E-02,+1.600000E-02
-2.669000E-02,+1.200000E-02,+1.520000E-02
-2.668000E-02,+1.200000E-02,+1.440000E-02
-2.667000E-02,+1.200000E-02,+1.600000E-02
-2.666000E-02,+1.120000E-02,+1.520000E-02
-2.665000E-02,+1.200000E-02,+1.600000E-02
-2.664000E-02,+1.200000E-02,+1.520000E-02
-2.663000E-02,+1.120000E-02,+1.520000E-02
-2.662000E-02,+1.120000E-02,+1.440000E-02
-2.661000E-02,+1.120000E-02,+1.520000E-02
-2.660000E-02,+1.120000E-02,+1.440000E-02
-2.659000E-02,+1.200000E-02,+1.600000E-02
-2.658000E-02,+1.120000E-02,+1.600000E-02
-2.657000E-02,+1.120000E-02,+1.600000E-02
-2.656000E-02,+1.200000E-02,+1.520000E-02
-2.655000E-02,+1.200000E-02,+1.440000E-02
-2.654000E-02,+1.120000E-02,+1.520000E-02
-2.653000E-02,+1.200000E-02,+1.520000E-02
-2.652000E-02,+1.120000E-02,+1.520000E-02
-2.651000E-02,+1.200000E-02,+1.600000E-02
-2.650000E-02,+1.120000E-02,+1.520000E-02
-2.649000E-02,+1.280000E-02,+1.520000E-02
-2.648000E-02,+1.200000E-02,+1.520000E-02
-2.647000E-02,+1.200000E-02,+1.440000E-02
-2.646000E-02,+1.200000E-02,+1.440000E-02
-2.645000E-02,+1.120000E-02,+1.600000E-02
-2.644000E-02,+1.120000E-02,+1.600000E-02
-2.643000E-02,+1.200000E-02,+1.600000E-02
-2.642000E-02,+1.200000E-02,+1.600000E-02
-2.641000E-02,+1.120000E-02,+1.520000E-02
-2.640000E-02,+1.120000E-02,+1.520000E-02
-2.639000E-02,+1.120000E-02,+1.520000E-02
-2.638000E-02,+1.120000E-02,+1.520000E-02
-2.637000E-02,+1.280000E-02,+1.680000E-02
-2.636000E-02,+1.120000E-02,+1.440000E-02
-2.635000E-02,+1.200000E-02,+1.440000E-02
-2.634000E-02,+1.280000E-02,+1.520000E-02
-2.633000E-02,+1.120000E-02,+1.600000E-02
-2.632000E-02,+1.200000E-02,+1.520000E-02
-2.631000E-02,+1.200000E-02,+1.520000E-02
-2.630000E-02,+1.120000E-02,+1.520000E-02
-2.629000E-02,+1.200000E-02,+1.680000E-02
-2.628000E-02,+1.040000E-02,+1.520000E-02
-2.627000E-02,+1.120000E-02,+1.520000E-02
-2.626000E-02,+1.200000E-02,+1.440000E-02
-2.625000E-02,+1.120000E-02,+1.440000E-02
-2.624000E-02,+1.200000E-02,+1.440000E-02
-2.623000E-02,+1.200000E-02,+1.600000E-02
-2.622000E-02,+1.200000E-02,+1.440000E-02
-2.621000E-02,+1.200000E-02,+1.520000E-02
-2.620000E-02,+1.280000E-02,+1.520000E-02
-2.619000E-02,+1.120000E-02,+1.520000E-02
-2.618000E-02,+1.120000E-02,+1.520000E-02
-2.617000E-02,+1.200000E-02,+1.440000E-02
-2.616000E-02,+1.200000E-02,+1.520000E-02
-2.615000E-02,+1.200000E-02,+1.520000E-02
-2.614000E-02,+1.120000E-02,+1.520000E-02
-2.613000E-02,+1.120000E-02,+1.520000E-02
-2.612000E-02,+1.120000E-02,+1.440000E-02
-2.611000E-02,+1.120000E-02,+1.520000E-02
-2.610000E-02,+1.120000E-02,+1.600000E-02
-2.609000E-02,+1.200000E-02,+1.440000E-02
-2.608000E-02,+1.200000E-02,+1.440000E-02
-2.607000E-02,+1.280000E-02,+1.520000E-02
-2.606000E-02,+1.200000E-02,+1.520000E-02
-2.605000E-02,+1.200000E-02,+1.520000E-02
-2.604000E-02,+1.200000E-02,+1.440000E-02
-2.603000E-02,+1.040000E-02,+1.520000E-02
-2.602000E-02,+1.120000E-02,+1.440000E-02
-2.601000E-02,+1.120000E-02,+1.600000E-02
-2.600000E-02,+1.120000E-02,+1.600000E-02
-2.599000E-02,+1.280000E-02,+1.600000E-02
-2.598000E-02,+1.200000E-02,+1.600000E-02
-2.597000E-02,+1.120000E-02,+1.440000E-02
-2.596000E-02,+1.200000E-02,+1.520000E-02
-2.595000E-02,+1.200000E-02,+1.520000E-02
-2.594000E-02,+1.200000E-02,+1.520000E-02
-2.593000E-02,+1.120000E-02,+1.520000E-02
-2.592000E-02,+1.120000E-02,+1.600000E-02
-2.591000E-02,+1.120000E-02,+1.360000E-02
-2.590000E-02,+1.120000E-02,+1.520000E-02
-2.589000E-02,+1.120000E-02,+1.520000E-02
-2.588000E-02,+1.200000E-02,+1.520000E-02
-2.587000E-02,+1.200000E-02,+1.520000E-02
-2.586000E-02,+1.200000E-02,+1.440000E-02
-2.585000E-02,+1.120000E-02,+1.520000E-02
-2.584000E-02,+1.200000E-02,+1.520000E-02
-2.583000E-02,+1.120000E-02,+1.520000E-02
-2.582000E-02,+1.120000E-02,+1.440000E-02
-2.581000E-02,+1.120000E-02,+1.440000E-02
-2.580000E-02,+1.200000E-02,+1.600000E-02
-2.579000E-02,+1.120000E-02,+1.520000E-02
-2.578000E-02,+1.120000E-02,+1.440000E-02
-2.577000E-02,+1.200000E-02,+1.440000E-02
-2.576000E-02,+1.200000E-02,+1.600000E-02
-2.575000E-02,+1.120000E-02,+1.440000E-02
-2.574000E-02,+1.120000E-02,+1.520000E-02
-2.573000E-02,+1.120000E-02,+1.440000E-02
-2.572000E-02,+1.200000E-02,+1.520000E-02
-2.571000E-02,+1.120000E-02,+1.440000E-02
-2.570000E-02,+1.200000E-02,+1.520000E-02
-2.569000E-02,+1.200000E-02,+1.440000E-02
-2.568000E-02,+1.200000E-02,+1.360000E-02
-2.567000E-02,+1.120000E-02,+1.600000E-02
-2.566000E-02,+1.120000E-02,+1.600000E-02
-2.565000E-02,+1.120000E-02,+1.440000E-02
-2.564000E-02,+1.200000E-02,+1.440000E-02
-2.563000E-02,+1.200000E-02,+1.520000E-02
-2.562000E-02,+1.200000E-02,+1.520000E-02
-2.561000E-02,+1.280000E-02,+1.520000E-02
-2.560000E-02,+1.200000E-02,+1.520000E-02
-2.559000E-02,+1.120000E-02,+1.520000E-02
-2.558000E-02,+1.120000E-02,+1.520000E-02
-2.557000E-02,+1.120000E-02,+1.440000E-02
-2.556000E-02,+1.120000E-02,+1.600000E-02
-2.555000E-02,+1.120000E-02,+1.520000E-02
-2.554000E-02,+1.200000E-02,+1.520000E-02
-2.553000E-02,+1.200000E-02,+1.520000E-02
-2.552000E-02,+1.200000E-02,+1.520000E-02
-2.551000E-02,+1.120000E-02,+1.600000E-02
-2.550000E-02,+1.200000E-02,+1.600000E-02
-2.549000E-02,+1.200000E-02,+1.520000E-02
-2.548000E-02,+1.120000E-02,+1.520000E-02
-2.547000E-02,+1.280000E-02,+1.520000E-02
-2.546000E-02,+1.040000E-02,+1.520000E-02
-2.545000E-02,+1.120000E-02,+1.520000E-02
-2.544000E-02,+1.120000E-02,+1.520000E-02
-2.543000E-02,+1.200000E-02,+1.520000E-02
-2.542000E-02,+1.120000E-02,+1.440000E-02
-2.541000E-02,+1.120000E-02,+1.520000E-02
-2.540000E-02,+1.200000E-02,+1.520000E-02
-2.539000E-02,+1.200000E-02,+1.520000E-02
-2.538000E-02,+1.200000E-02,+1.440000E-02
-2.537000E-02,+1.200000E-02,+1.600000E-02
-2.536000E-02,+1.120000E-02,+1.680000E-02
-2.535000E-02,+1.120000E-02,+1.520000E-02
-2.534000E-02,+1.120000E-02,+1.600000E-02
-2.533000E-02,+1.040000E-02,+1.520000E-02
-2.532000E-02,+1.200000E-02,+1.520000E-02
-2.531000E-02,+1.120000E-02,+1.440000E-02
-2.530000E-02,+1.120000E-02,+1.520000E-02
-2.529000E-02,+1.200000E-02,+1.440000E-02
-2.528000E-02,+1.120000E-02,+1.520000E-02
-2.527000E-02,+1.120000E-02,+1.600000E-02
-2.526000E-02,+1.120000E-02,+1.600000E-02
-2.525000E-02,+1.200000E-02,+1.440000E-02
-2.524000E-02,+1.120000E-02,+1.520000E-02
-2.523000E-02,+1.120000E-02,+1.440000E-02
-2.522000E-02,+1.120000E-02,+1.440000E-02
-2.521000E-02,+1.280000E-02,+1.520000E-02
-2.520000E-02,+1.200000E-02,+1.520000E-02
-2.519000E-02,+1.200000E-02,+1.520000E-02
-2.518000E-02,+1.200000E-02,+1.520000E-02
